src_ip,dst_ip,src_port,dst_port,protocol,duration,bytes_sent,bytes_received,packets,label
10.51.171.125,153.153.64.229,22778,123,udp,4.6702342759231,10027,12940,36,benign
172.20.222.35,51.192.45.221,25255,22,tcp,0.7738919530551505,847,567,7,brute_force
10.156.71.173,179.121.113.244,32812,80,tcp,3.787161909836303,5851,4745,16,benign
172.26.212.39,210.218.216.208,13921,3389,tcp,1.1761902924985046,695,523,4,brute_force
10.253.227.183,158.53.41.186,37750,15252,tcp,0.14112648805636105,287,110,2,port_scan
10.56.188.91,156.108.77.114,14754,57225,tcp,0.1530533911615105,93,329,4,port_scan
172.28.50.87,155.140.118.153,57824,123,tcp,3.423458759922276,350,9331,11,benign
10.52.123.233,187.22.191.178,9660,443,tcp,0.6194490336496886,145,706,6,c2_beacon
10.3.254.95,48.123.76.64,13669,443,udp,2.9502854685601827,6164,4407,17,benign
172.17.96.225,71.200.74.214,35245,8443,tcp,0.5877745704524381,193,175,3,c2_beacon
10.93.192.172,28.116.131.34,49135,443,udp,2.6259075189590426,6039,20887,38,benign
10.244.212.47,71.154.8.101,52283,123,udp,1.4117850748951026,3142,16685,26,benign
192.168.73.24,46.60.46.204,31218,22,tcp,1.3300106996856769,240,301,9,brute_force
172.17.247.2,44.66.166.25,9676,33503,tcp,0.09414863724554344,106,297,4,port_scan
172.27.152.13,116.113.31.207,63393,22,tcp,0.4110720946596843,379,519,4,brute_force
10.155.97.20,195.199.32.154,20460,8443,tcp,0.534213343222821,353,764,4,c2_beacon
172.18.25.73,12.211.73.253,64283,443,udp,3.2959471048046924,3505,7626,16,benign
172.22.14.149,107.197.173.169,50896,445,tcp,1.2940017942663453,294,193,5,brute_force
172.20.53.171,170.58.139.125,21744,45526,tcp,0.18976308005512169,260,309,4,port_scan
192.168.243.42,121.125.64.232,2529,8443,tcp,0.8430680225208675,156,213,3,c2_beacon
192.168.125.3,222.255.43.152,24998,3389,tcp,0.28583964652439153,947,54,6,brute_force
10.222.81.250,125.4.126.121,57795,22,tcp,1.5311478933008589,668,190,5,brute_force
192.168.49.228,63.87.132.102,23883,16922,tcp,0.24405597703767842,131,382,1,port_scan
10.134.153.220,200.50.101.103,62674,445,tcp,0.7748152791145001,210,175,2,brute_force
192.168.49.96,121.184.6.59,16689,443,udp,3.183265090681595,326,8540,10,benign
172.20.210.8,131.58.186.125,10094,22,tcp,0.9597636167148702,581,681,7,brute_force
172.20.118.125,146.205.252.59,43115,53,tcp,3.420947183559467,4801,15423,28,benign
192.168.205.21,202.143.18.55,44657,59012,tcp,0.4004954198169348,117,43,4,port_scan
10.80.77.174,148.187.117.250,17937,8443,tcp,0.5668684200498508,166,423,4,c2_beacon
192.168.73.178,78.138.202.118,12733,445,tcp,0.6817977438023697,529,664,7,brute_force
172.26.43.54,25.97.64.63,22304,443,tcp,0.6946865523735661,333,433,8,c2_beacon
192.168.70.136,128.102.86.33,17728,22,tcp,1.6431057261575595,351,404,7,brute_force
172.16.168.188,171.172.140.194,28576,3389,tcp,1.299326559713281,986,391,9,brute_force
172.20.222.35,51.192.45.221,18250,22,tcp,0.701144052385976,864,647,5,brute_force
192.168.161.157,77.140.199.2,61196,443,tcp,0.5494962748611613,286,190,2,c2_beacon
192.168.89.199,176.234.208.118,29160,8443,tcp,0.265493090286563,356,480,2,c2_beacon
10.170.1.240,103.53.227.48,59030,445,tcp,1.0696418837415032,337,457,4,brute_force
172.23.180.146,216.120.51.56,10514,57137,tcp,0.4077403615827977,201,76,3,port_scan
10.109.83.133,89.102.125.250,40764,80,udp,3.332031370103566,3133,22957,34,benign
10.113.97.174,28.116.41.236,7160,22,tcp,0.8712742534634448,540,385,4,brute_force
192.168.231.248,153.7.22.150,65223,3389,tcp,1.5084650675023603,853,670,4,brute_force
172.21.157.197,26.175.0.212,5512,3389,tcp,0.8249053412652356,951,372,6,brute_force
172.29.181.89,78.191.64.128,45321,443,tcp,0.556778838772663,237,643,8,c2_beacon
10.238.179.71,40.255.225.145,47303,38152,tcp,0.16370347049946915,222,26,1,port_scan
10.114.152.135,208.147.140.118,39413,53,tcp,2.4456502555098303,2149,9720,16,benign
10.47.103.186,182.149.56.229,54775,80,udp,4.448773045392542,5896,2671,14,benign
10.196.116.42,125.113.230.39,10729,123,udp,1.6630280320682236,5482,9601,22,benign
192.168.125.3,222.255.43.152,37817,3389,tcp,1.4019002946601848,319,55,10,brute_force
192.168.142.173,196.187.84.129,64226,443,udp,3.782514283132122,11767,12096,38,benign
10.254.29.217,180.141.206.207,48592,80,tcp,3.373404179229061,11452,9621,34,benign
10.49.33.29,114.209.26.172,43824,22,tcp,0.6205733126812971,234,116,5,brute_force
172.26.107.122,62.20.53.86,59968,445,tcp,0.8675165829587822,863,52,7,brute_force
192.168.126.97,90.168.176.171,13485,443,tcp,0.8848632525462645,8964,12548,32,benign
172.26.136.254,129.117.250.69,1797,3389,tcp,1.7495115926787792,849,295,6,brute_force
10.44.77.91,32.124.51.185,41391,22,tcp,0.4214429596208722,216,426,3,brute_force
10.65.38.237,106.193.179.117,37160,48366,tcp,0.3772393783634545,175,88,5,port_scan
172.16.100.152,123.250.186.175,41381,8080,tcp,0.3252143247572837,388,709,4,c2_beacon
172.20.244.49,214.148.75.170,64601,3389,tcp,1.2735618451762325,670,123,10,brute_force
10.39.98.75,17.228.189.36,14848,123,tcp,2.595218884100115,7260,11027,27,benign
192.168.18.252,22.231.156.208,65154,22,tcp,1.0262479519760466,724,178,5,brute_force
192.168.166.206,153.38.175.117,50777,51055,tcp,0.28833518412313536,258,335,2,port_scan
192.168.95.42,95.207.196.88,35000,22,tcp,1.470780341701861,927,503,4,brute_force
172.26.223.137,106.198.126.25,46426,22,tcp,1.263142615575014,233,796,3,brute_force
10.43.247.37,132.131.116.157,21987,80,udp,1.8911747383318278,4119,3117,11,benign
10.217.246.85,219.131.102.241,6749,8080,tcp,0.6020100877975002,295,612,4,c2_beacon
172.23.146.2,44.121.122.70,1811,123,tcp,3.3902734836244393,7931,15379,34,benign
192.168.104.16,82.9.35.235,59501,1611,tcp,0.1936896210244339,68,51,4,port_scan
10.142.101.160,103.210.206.78,53785,8080,tcp,0.42873240264237755,112,765,7,c2_beacon
172.19.36.29,9.250.32.14,59945,123,tcp,4.746907332593161,1778,17570,24,benign
10.155.81.201,218.125.239.173,52375,22,tcp,1.2960632003321548,759,725,5,brute_force
172.20.94.61,35.103.126.218,30476,22,tcp,0.7783448503340602,725,718,10,brute_force
10.220.74.145,2.7.76.69,19544,3389,tcp,1.056914080898938,477,223,8,brute_force
172.22.4.186,132.182.174.71,5546,445,tcp,0.8913823028865044,887,369,2,brute_force
172.22.4.186,132.182.174.71,38006,445,tcp,1.132776769286029,510,515,9,brute_force
10.209.127.223,202.9.128.9,51222,22,tcp,1.2702136207517907,574,175,5,brute_force
10.220.100.146,91.232.195.212,59116,443,udp,3.0443174345141735,8408,19589,40,benign
10.222.81.250,125.4.126.121,50473,22,tcp,1.6418638075959677,575,561,2,brute_force
10.56.188.91,156.108.77.114,65519,57224,tcp,0.059559254242395804,290,209,1,port_scan
10.96.101.220,130.239.4.27,49036,80,tcp,4.55271460952518,11201,9108,33,benign
10.155.81.201,218.125.239.173,4494,22,tcp,1.6462718190878283,723,258,4,brute_force
172.29.97.99,104.187.90.141,37996,445,tcp,0.9270412086167642,493,625,5,brute_force
10.207.11.197,6.82.251.86,37910,53,udp,5.682915053399475,3329,14323,23,benign
172.20.94.61,35.103.126.218,25029,22,tcp,1.8738332396819806,422,424,4,brute_force
10.0.131.94,140.24.99.46,40907,36871,tcp,0.2815819696088423,185,297,4,port_scan
10.87.87.165,196.138.237.95,43831,445,tcp,0.9958555630774443,470,773,7,brute_force
192.168.24.13,195.238.231.100,29215,8080,tcp,0.5859676560135065,265,382,2,c2_beacon
10.146.78.120,220.133.5.166,48241,80,udp,2.5274335050804755,200,6005,7,benign
192.168.63.138,120.53.224.144,38545,443,tcp,4.400788168205823,5167,721,10,benign
10.88.162.96,59.90.244.164,42125,22,tcp,1.4256457099995963,719,785,9,brute_force
192.168.18.145,207.138.84.255,12022,443,udp,2.5847591534733834,5565,1861,13,benign
10.131.134.227,153.182.106.27,17514,30303,tcp,0.0659168506232318,71,253,5,port_scan
172.16.100.152,123.250.186.175,18987,8080,tcp,0.46624545442358106,136,369,7,c2_beacon
192.168.95.42,95.207.196.88,61765,22,tcp,0.9404747335712789,456,348,3,brute_force
10.247.150.72,92.213.221.125,65058,3389,tcp,0.7374894598869396,625,178,9,brute_force
192.168.41.33,24.60.101.158,39605,80,tcp,1.5999374436770986,4574,6389,16,benign
192.168.70.136,128.102.86.33,15646,22,tcp,0.4086677285873417,443,684,7,brute_force
10.134.153.220,200.50.101.103,54226,445,tcp,0.6827015394114153,370,714,10,brute_force
172.27.77.39,8.175.225.69,29856,443,tcp,0.7421021671357423,140,334,8,c2_beacon
10.98.214.30,132.174.120.30,23519,53,udp,3.903202773992401,8604,12067,32,benign
172.26.151.67,176.64.202.47,5746,8443,tcp,0.4455583847180152,314,388,5,c2_beacon
192.168.148.230,59.51.46.72,27937,8443,tcp,0.5636820713638263,399,525,4,c2_beacon
172.24.82.152,186.101.78.243,24211,443,tcp,0.03111551060730766,350,314,2,c2_beacon
10.22.43.130,159.94.181.96,34660,3389,tcp,0.5345497992312164,860,564,5,brute_force
172.16.100.152,123.250.186.175,30550,8080,tcp,0.6452427006004604,385,185,4,c2_beacon
10.62.192.66,66.101.193.99,19039,8443,tcp,0.49099398264325383,270,462,2,c2_beacon
192.168.152.76,142.242.249.71,59435,445,tcp,1.0790124990994807,647,438,3,brute_force
10.22.36.78,123.102.248.93,13649,20547,tcp,0.07681509732783896,275,110,4,port_scan
10.244.213.201,179.92.40.21,29740,22,tcp,0.788413678865586,709,386,3,brute_force
192.168.44.113,171.191.50.225,27026,8080,tcp,0.457281420023889,341,101,2,c2_beacon
192.168.152.76,142.242.249.71,57374,445,tcp,0.6473819112981011,653,750,3,brute_force
10.244.213.201,179.92.40.21,17721,22,tcp,1.3907502070601137,312,505,3,brute_force
192.168.87.50,25.23.163.222,60560,53,tcp,2.2342613601833627,7956,9525,26,benign
10.49.33.29,114.209.26.172,43861,22,tcp,0.7712626302977958,450,345,3,brute_force
172.16.31.34,8.249.222.48,43285,443,tcp,1.7650938394668292,206,11691,14,benign
192.168.245.50,13.110.59.232,30041,42368,tcp,0.1932319767861014,178,379,1,port_scan
172.28.174.235,138.138.54.107,51184,22,tcp,1.1729402363692571,231,72,3,brute_force
192.168.133.227,215.236.18.186,60757,443,tcp,0.31727923107693534,357,747,2,c2_beacon
192.168.241.181,109.69.60.7,33297,80,tcp,2.487332153010767,5247,14922,28,benign
172.16.42.88,159.174.143.221,45914,123,udp,2.529000231736698,6791,14110,30,benign
172.25.59.8,73.46.28.98,30028,3389,tcp,1.9128955543755037,516,478,2,brute_force
192.168.27.140,79.222.167.141,14120,3389,tcp,1.3995839756987556,833,688,9,brute_force
10.131.134.227,153.182.106.27,2346,30293,tcp,0.2422269554469188,298,56,1,port_scan
192.168.244.76,62.20.235.2,5812,8080,tcp,0.9262178309691629,208,539,3,c2_beacon
172.28.150.118,209.127.221.238,45016,443,tcp,1.9642669699827933,4267,13202,24,benign
172.28.174.235,138.138.54.107,61147,22,tcp,1.2660954070188275,286,159,6,brute_force
172.16.12.11,90.225.90.247,17198,3389,tcp,1.089276426895459,936,505,4,brute_force
172.22.14.149,107.197.173.169,44330,445,tcp,0.22495460226805042,324,103,8,brute_force
172.30.164.199,156.30.90.156,52871,8443,tcp,0.6151256162335526,376,177,7,c2_beacon
172.20.223.197,206.97.207.178,12263,445,tcp,1.0592902316871673,605,471,4,brute_force
10.2.95.192,4.232.169.204,14237,123,tcp,2.252286071754445,5886,3207,15,benign
192.168.125.3,222.255.43.152,11008,3389,tcp,1.448943500293749,414,417,5,brute_force
10.9.112.152,115.118.190.170,61480,22,tcp,0.9589118709105936,600,532,8,brute_force
192.168.104.16,82.9.35.235,21335,1603,tcp,0.30207720844762576,191,358,3,port_scan
172.21.157.197,26.175.0.212,49811,3389,tcp,1.1910152705875774,641,518,2,brute_force
172.30.166.30,178.62.24.38,58229,123,udp,1.978396469258516,5019,15676,29,benign
172.27.239.148,103.4.214.113,27858,443,tcp,1.3655818325351348,2457,11612,18,benign
172.26.223.137,106.198.126.25,63779,22,tcp,1.9066322361802936,395,586,3,brute_force
172.20.94.61,35.103.126.218,48366,22,tcp,0.5739794250815627,520,561,4,brute_force
10.79.73.120,100.248.240.81,40119,3389,tcp,0.8492847382538141,547,562,5,brute_force
192.168.221.224,172.220.88.252,15812,80,tcp,1.7129154320708566,11637,10316,35,benign
172.23.142.203,131.200.135.68,55257,22,tcp,1.0388928763189045,933,226,8,brute_force
172.26.151.67,176.64.202.47,63119,8443,tcp,0.35220484656523154,338,141,7,c2_beacon
192.168.160.248,25.113.175.213,7644,22,tcp,1.1726377826454362,858,536,4,brute_force
172.26.223.137,106.198.126.25,49967,22,tcp,1.1228729677488,215,578,8,brute_force
192.168.144.101,181.182.42.185,42616,123,tcp,3.95999680043287,331,18693,23,benign
172.26.136.254,129.117.250.69,59627,3389,tcp,0.8453166564355035,931,399,7,brute_force
10.87.87.165,196.138.237.95,7457,445,tcp,0.6795200498355174,624,495,7,brute_force
192.168.9.72,202.228.67.244,6122,53,tcp,3.521209908221885,9643,16807,40,benign
10.151.118.123,179.58.57.8,6676,443,udp,2.6403995534524354,9235,13866,35,benign
192.168.24.13,195.238.231.100,10210,8080,tcp,0.5751214147830046,175,638,4,c2_beacon
172.28.174.235,138.138.54.107,28131,22,tcp,0.7437203138844342,509,541,4,brute_force
10.150.54.44,35.199.0.78,38000,8443,tcp,0.5291579656112706,396,607,2,c2_beacon
10.111.44.150,188.87.154.93,37131,80,tcp,3.4105435707503284,3793,18219,29,benign
192.168.196.20,106.167.77.174,40458,445,tcp,0.9323165252423076,685,194,10,brute_force
10.247.143.141,43.199.101.53,55094,123,tcp,1.6754200184216377,1921,14544,21,benign
172.31.10.63,52.9.100.148,9571,3389,tcp,0.3574987203042811,698,587,2,brute_force
192.168.222.135,19.4.192.33,43180,53,tcp,3.944228935143647,8234,5074,22,benign
10.242.178.212,56.81.138.152,54451,80,tcp,1.34846084846507,7539,1726,17,benign
10.231.157.177,28.18.1.223,45581,8080,tcp,0.7822011420653522,348,418,3,c2_beacon
192.168.166.206,153.38.175.117,2570,51058,tcp,0.28686533347150345,105,42,3,port_scan
192.168.179.120,38.218.255.182,30907,53,tcp,2.8583978367953544,3709,4015,12,benign
10.49.33.29,114.209.26.172,22546,22,tcp,1.3373474153300147,764,576,6,brute_force
10.155.81.201,218.125.239.173,34615,22,tcp,1.4307777563371957,380,505,9,brute_force
192.168.89.199,176.234.208.118,21424,8443,tcp,0.42376798915559977,157,326,4,c2_beacon
10.238.85.140,101.144.111.171,44781,53,tcp,3.4688103865533,6416,10774,25,benign
172.28.174.235,138.138.54.107,44030,22,tcp,0.7655918424816054,540,717,8,brute_force
192.168.59.115,178.150.18.139,60817,15380,tcp,0.14909767768610122,239,301,2,port_scan
10.146.10.253,49.214.63.229,4588,53,udp,2.5961686793367367,5490,16673,30,benign
172.24.230.174,212.71.48.145,12891,80,tcp,3.161458847762341,8332,17766,38,benign
172.20.107.131,171.247.62.137,15891,14936,tcp,0.1347926318403385,192,268,2,port_scan
10.180.219.83,24.140.223.163,48187,53,tcp,0.8887602277456259,1643,12463,18,benign
10.112.158.57,187.114.210.211,1844,3389,tcp,0.909274264372626,231,763,7,brute_force
10.43.212.25,120.66.213.138,39221,123,udp,2.6600824171539705,8115,9005,27,benign
192.168.245.125,139.66.95.237,17805,445,tcp,1.3074872976161092,896,270,7,brute_force
192.168.44.113,171.191.50.225,53803,8080,tcp,0.6692730027612908,173,216,6,c2_beacon
192.168.161.157,77.140.199.2,58884,443,tcp,0.30086424592448274,135,102,7,c2_beacon
172.30.230.224,185.194.218.112,21366,80,tcp,3.5544267877174587,2012,17402,25,benign
192.168.44.113,171.191.50.225,48504,8080,tcp,0.4544851716940126,224,295,4,c2_beacon
172.20.223.197,206.97.207.178,18558,445,tcp,0.8373989543637079,254,647,9,brute_force
192.168.152.76,142.242.249.71,23275,445,tcp,1.55937281315705,829,359,8,brute_force
172.22.14.149,107.197.173.169,46697,445,tcp,0.9046016870089526,368,229,2,brute_force
10.88.197.112,8.10.51.95,58541,8443,tcp,0.46298886298091,294,245,8,c2_beacon
10.0.131.94,140.24.99.46,65275,36870,tcp,0.2945113265217374,140,91,1,port_scan
172.21.157.197,26.175.0.212,35938,3389,tcp,0.9913414658902481,630,259,7,brute_force
172.30.114.234,96.137.105.198,59280,53,udp,1.8178706365790565,11934,5810,30,benign
192.168.159.230,32.41.46.207,61761,443,tcp,0.5780479232915461,275,677,8,c2_beacon
192.168.137.4,73.132.174.119,26615,443,tcp,0.4403643430194035,101,779,5,c2_beacon
172.23.185.139,216.35.66.195,11236,22,tcp,0.36351288653963376,575,562,6,brute_force
192.168.152.76,142.242.249.71,15294,445,tcp,0.41171834856898704,515,365,2,brute_force
192.168.67.32,47.148.251.91,53350,3389,tcp,1.5062656894723072,542,416,10,brute_force
10.244.213.201,179.92.40.21,51225,22,tcp,1.223658906934812,280,555,3,brute_force
192.168.89.169,213.99.173.38,59311,8080,tcp,0.7482043761331236,169,352,6,c2_beacon
192.168.165.193,101.66.239.72,41470,53,tcp,2.981678775722519,6561,13817,30,benign
172.30.133.247,31.50.52.55,41009,8443,tcp,0.2726077617900099,85,615,8,c2_beacon
192.168.59.127,1.151.207.112,47519,19615,tcp,0.16768021485814363,40,72,3,port_scan
172.16.100.152,123.250.186.175,44986,8080,tcp,0.7111152794453881,148,756,2,c2_beacon
10.170.148.254,84.24.118.88,57919,8443,tcp,0.572173747966983,279,482,4,c2_beacon
10.247.150.72,92.213.221.125,54936,3389,tcp,1.136668434607801,902,469,3,brute_force
10.177.188.150,46.68.165.162,44296,445,tcp,0.015675095484388057,846,488,6,brute_force
172.20.244.49,214.148.75.170,3111,3389,tcp,1.4268758955527285,609,67,3,brute_force
192.168.88.174,139.190.118.86,14265,443,tcp,0.34543740193690287,322,359,2,c2_beacon
172.29.181.25,35.199.79.30,59011,80,tcp,2.9339278577901675,7003,5186,20,benign
172.19.231.130,52.184.53.248,37181,8443,tcp,0.47803148261175493,381,635,2,c2_beacon
172.29.49.137,162.208.29.143,63149,445,tcp,0.5085740527804916,899,59,4,brute_force
10.166.209.151,211.248.125.52,6957,8443,tcp,0.08938776222391143,102,202,3,c2_beacon
192.168.219.197,1.233.99.253,26916,445,tcp,1.04320056009589,308,516,9,brute_force
172.26.212.39,210.218.216.208,10418,3389,tcp,1.02720792058912,242,664,5,brute_force
172.20.244.49,214.148.75.170,38489,3389,tcp,1.2680580287581358,474,600,3,brute_force
172.28.11.6,134.229.249.157,45065,22,tcp,1.110660278942391,435,69,2,brute_force
172.28.206.190,17.238.171.175,48574,445,tcp,1.4212136877970196,780,585,4,brute_force
10.172.217.235,81.246.157.184,57808,22,tcp,0.35602392664299776,286,114,7,brute_force
10.22.43.130,159.94.181.96,41080,3389,tcp,1.7701005151306513,532,142,8,brute_force
172.27.152.13,116.113.31.207,61552,22,tcp,0.9877276300855938,503,300,8,brute_force
172.26.43.54,25.97.64.63,37414,443,tcp,0.6572132182646968,383,158,8,c2_beacon
172.28.174.235,138.138.54.107,46655,22,tcp,1.1697164581990447,405,87,2,brute_force
172.21.157.197,26.175.0.212,13001,3389,tcp,1.4121578022651473,711,611,3,brute_force
192.168.137.183,211.6.211.72,24341,445,tcp,0.7886861476994608,437,305,2,brute_force
10.165.213.59,181.251.4.94,42483,123,udp,2.42419087717355,4286,5036,14,benign
10.212.151.72,176.252.117.107,52063,443,udp,4.367169133038921,8002,9674,28,benign
192.168.186.59,46.113.114.213,11562,3389,tcp,0.8630275855063247,899,482,5,brute_force
192.168.133.227,215.236.18.186,11983,443,tcp,0.623279163735171,360,523,7,c2_beacon
192.168.231.248,153.7.22.150,22859,3389,tcp,0.5925844435822585,533,767,4,brute_force
192.168.67.32,47.148.251.91,48419,3389,tcp,0.20836549092466117,558,136,9,brute_force
172.27.165.179,156.208.147.145,55415,44167,tcp,0.2718245137365103,67,327,2,port_scan
10.238.14.132,72.8.102.56,10105,53,udp,3.0777416637073927,1813,4981,9,benign
192.168.137.4,73.132.174.119,54624,443,tcp,0.8237937863013525,369,540,2,c2_beacon
172.31.202.54,112.186.227.13,56955,8080,tcp,0.30923041038927324,200,205,3,c2_beacon
10.65.38.237,106.193.179.117,20008,48365,tcp,0.16565749358335513,272,106,4,port_scan
10.211.97.238,175.76.46.97,27901,25070,tcp,0.18353700827285802,174,69,1,port_scan
10.131.134.227,153.182.106.27,55854,30300,tcp,0.3541214083362165,164,192,5,port_scan
192.168.161.96,158.59.102.179,16031,80,tcp,1.35216523586461,214,6335,7,benign
172.17.96.225,71.200.74.214,58866,8443,tcp,0.3590721272428121,397,330,7,c2_beacon
192.168.137.4,73.132.174.119,55300,443,tcp,0.29275434530181543,103,243,3,c2_beacon
192.168.219.197,1.233.99.253,19126,445,tcp,0.038642196162579356,812,723,6,brute_force
172.20.222.35,51.192.45.221,55267,22,tcp,0.1134041012956899,956,447,5,brute_force
172.25.171.149,190.30.16.105,58552,10410,tcp,0.2941604202566464,157,161,1,port_scan
192.168.53.53,177.49.65.33,26855,445,tcp,0.8818444386885893,1000,318,9,brute_force
172.23.180.146,216.120.51.56,15722,57143,tcp,0.13272199442907706,168,210,1,port_scan
10.190.200.26,151.149.194.112,2646,8443,tcp,0.5838014595893538,281,497,6,c2_beacon
10.244.213.201,179.92.40.21,1203,22,tcp,1.3625998231502665,805,92,7,brute_force
