pid,ppid,name,path,user,company,signed,num_modules,num_unsigned_modules,num_rwx_regions,avg_entropy,has_network_connection,num_connections,listening_ports,high_entropy_strings,cpu_usage,memory_usage_mb,label
1703,954,update.exe,C:\Users\User\AppData\Roaming\Update\update.exe,NT AUTHORITY\USER,Unknown,False,20,9,3,7.62,False,0,0,64,52.32,97.9,ransomware_like
1290,309,chrome.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,NT AUTHORITY\USER,Google LLC,True,19,2,0,5.26,False,0,0,0,3.49,143.5,benign
1005,891,explorer.exe,C:\Windows\explorer.exe,NT AUTHORITY\USER,Microsoft,True,35,1,0,4.82,True,7,2,2,2.6,143.3,benign
1091,201,chrome.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,NT AUTHORITY\USER,Google LLC,True,22,2,0,5.15,True,4,2,2,8.22,162.8,benign
1772,665,payload.exe,C:\ProgramData\payload.exe,NT AUTHORITY\USER,Unknown,False,13,8,5,7.31,True,8,0,17,19.68,111.0,injected_loader
1293,270,lsass.exe,C:\Windows\System32\lsass.exe,NT AUTHORITY\SYSTEM,Microsoft,True,63,3,0,5.81,True,0,2,2,6.04,136.1,benign
1684,634,svchost.exe,C:\Users\User\AppData\Roaming\svchost.exe,NT AUTHORITY\USER,Unknown,False,14,14,6,7.61,False,0,0,34,49.63,190.8,ransomware_like
1122,705,lsass.exe,C:\Windows\System32\lsass.exe,NT AUTHORITY\SYSTEM,Microsoft,True,57,2,1,5.69,True,10,1,2,2.82,135.9,benign
1245,666,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,Microsoft,True,47,2,1,5.91,False,0,2,3,4.35,125.5,benign
1590,322,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,Microsoft,True,55,0,1,5.9,False,0,2,0,3.43,167.8,benign
1524,901,lsass.exe,C:\Windows\System32\lsass.exe,NT AUTHORITY\SYSTEM,Microsoft,True,61,0,0,6.1,True,6,0,3,4.35,127.0,benign
1562,819,explorer.exe,C:\Windows\explorer.exe,NT AUTHORITY\USER,Microsoft,True,63,3,0,6.04,True,2,0,2,1.6,92.3,benign
1221,717,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,Microsoft,True,38,3,1,5.07,True,4,2,3,7.07,141.4,benign
1031,838,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,Microsoft,True,60,3,0,5.06,True,10,0,1,5.47,118.7,benign
1230,483,lsass.exe,C:\Windows\System32\lsass.exe,NT AUTHORITY\SYSTEM,Microsoft,True,69,2,1,6.17,True,0,0,3,1.56,125.0,benign
1177,976,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,Microsoft,True,78,0,1,5.46,True,10,2,3,4.69,140.4,benign
1582,696,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,Microsoft,True,36,1,0,5.87,True,4,2,3,4.48,138.2,benign
1361,350,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,Microsoft,True,32,3,1,6.02,True,8,0,3,4.39,82.5,benign
1132,388,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,Microsoft,True,74,1,0,5.75,True,5,1,0,3.07,97.3,benign
1066,424,Teams.exe,C:\Users\User\AppData\Local\Microsoft\Teams\current\Teams.exe,NT AUTHORITY\USER,Microsoft,True,23,3,1,5.65,True,0,2,0,1.24,92.9,benign
1471,220,explorer.exe,C:\Windows\explorer.exe,NT AUTHORITY\USER,Microsoft,True,37,3,1,5.52,False,0,2,2,2.34,94.6,benign
1448,941,explorer.exe,C:\Windows\explorer.exe,NT AUTHORITY\USER,Microsoft,True,19,0,0,6.29,True,5,1,2,3.94,153.1,benign
1529,546,chrome.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,NT AUTHORITY\USER,Google LLC,True,56,0,0,5.59,True,2,0,0,2.58,104.4,benign
1660,881,payload.exe,C:\ProgramData\payload.exe,NT AUTHORITY\USER,Unknown,False,23,7,2,7.09,True,37,0,16,9.33,64.0,infostealer_like
1169,393,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,Microsoft,True,59,2,0,6.38,True,3,1,0,2.34,134.5,benign
1510,655,lsass.exe,C:\Windows\System32\lsass.exe,NT AUTHORITY\SYSTEM,Microsoft,True,64,1,1,6.07,True,1,2,0,3.74,165.2,benign
1158,409,lsass.exe,C:\Windows\System32\lsass.exe,NT AUTHORITY\SYSTEM,Microsoft,True,64,1,1,4.99,True,0,0,0,1.2,108.6,benign
1335,861,Teams.exe,C:\Users\User\AppData\Local\Microsoft\Teams\current\Teams.exe,NT AUTHORITY\USER,Microsoft,True,40,1,0,5.58,False,0,1,3,5.3,151.5,benign
1395,638,chrome.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,NT AUTHORITY\USER,Google LLC,True,17,2,1,6.39,False,0,1,2,2.31,111.0,benign
1443,320,chrome.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,NT AUTHORITY\USER,Google LLC,True,76,0,0,5.57,True,7,2,2,7.07,157.1,benign
1769,343,chrome.exe,C:\Users\User\AppData\Local\Temp\chrome.exe,NT AUTHORITY\USER,Unknown,False,10,4,2,7.57,True,8,1,44,9.85,45.2,injected_loader
1010,637,Teams.exe,C:\Users\User\AppData\Local\Microsoft\Teams\current\Teams.exe,NT AUTHORITY\USER,Microsoft,True,15,3,1,6.09,False,0,0,0,2.08,173.2,benign
1607,247,chrome.exe,C:\Users\User\AppData\Local\Temp\chrome.exe,NT AUTHORITY\USER,Unknown,False,18,3,4,6.41,True,52,0,12,9.17,130.1,infostealer_like
1391,748,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,Microsoft,True,72,0,1,5.89,False,0,2,3,2.5,85.6,benign
1246,508,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,Microsoft,True,11,1,1,5.5,True,0,1,3,3.7,117.3,benign
1289,391,lsass.exe,C:\Windows\System32\lsass.exe,NT AUTHORITY\SYSTEM,Microsoft,True,49,3,0,5.35,False,0,1,3,2.57,115.9,benign
1717,299,chrome.exe,C:\Users\User\AppData\Local\Temp\chrome.exe,NT AUTHORITY\USER,Unknown,False,21,11,6,7.3,False,0,0,83,42.37,332.1,ransomware_like
1393,401,chrome.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,NT AUTHORITY\USER,Google LLC,True,35,3,0,5.67,True,9,0,2,2.02,116.8,benign
1476,612,lsass.exe,C:\Windows\System32\lsass.exe,NT AUTHORITY\SYSTEM,Microsoft,True,23,0,1,4.8,True,3,1,1,0.39,121.1,benign
1252,688,explorer.exe,C:\Windows\explorer.exe,NT AUTHORITY\USER,Microsoft,True,64,3,1,5.23,True,4,0,1,1.52,130.5,benign
1243,676,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,Microsoft,True,49,3,0,5.47,True,8,2,3,1.93,78.7,benign
1733,886,payload.exe,C:\ProgramData\payload.exe,NT AUTHORITY\USER,Unknown,False,25,12,7,7.92,False,0,0,58,24.45,106.6,ransomware_like
1294,404,Teams.exe,C:\Users\User\AppData\Local\Microsoft\Teams\current\Teams.exe,NT AUTHORITY\USER,Microsoft,True,41,3,0,5.02,True,5,2,1,0.47,117.6,benign
1321,751,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,Microsoft,True,16,2,1,5.96,False,0,0,3,5.67,74.9,benign
1702,822,payload.exe,C:\ProgramData\payload.exe,NT AUTHORITY\USER,Unknown,False,19,9,4,7.13,True,6,1,100,34.7,213.3,ransomware_like
1007,418,lsass.exe,C:\Windows\System32\lsass.exe,NT AUTHORITY\SYSTEM,Microsoft,True,33,1,0,5.5,False,0,2,3,1.37,104.8,benign
1460,407,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,Microsoft,True,45,0,1,5.94,False,0,2,1,6.15,82.7,benign
1000,832,lsass.exe,C:\Windows\System32\lsass.exe,NT AUTHORITY\SYSTEM,Microsoft,True,56,1,1,5.22,True,5,1,3,3.02,107.1,benign
1655,677,update.exe,C:\Users\User\AppData\Roaming\Update\update.exe,NT AUTHORITY\USER,Unknown,False,27,4,1,7.13,True,27,1,14,10.66,81.0,infostealer_like
1493,424,lsass.exe,C:\Windows\System32\lsass.exe,NT AUTHORITY\SYSTEM,Microsoft,True,73,0,1,6.05,False,0,1,0,4.88,98.1,benign
1268,415,chrome.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,NT AUTHORITY\USER,Google LLC,True,13,2,1,5.48,False,0,1,1,6.87,105.9,benign
1753,927,payload.exe,C:\ProgramData\payload.exe,NT AUTHORITY\USER,Unknown,False,18,7,5,6.5,True,13,0,38,21.38,142.8,injected_loader
1411,331,Teams.exe,C:\Users\User\AppData\Local\Microsoft\Teams\current\Teams.exe,NT AUTHORITY\USER,Microsoft,True,23,2,1,5.17,False,0,0,0,3.8,139.9,benign
1347,951,chrome.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,NT AUTHORITY\USER,Google LLC,True,68,3,0,5.64,True,3,2,1,3.43,180.9,benign
1400,843,Teams.exe,C:\Users\User\AppData\Local\Microsoft\Teams\current\Teams.exe,NT AUTHORITY\USER,Microsoft,True,72,0,1,5.78,True,1,2,2,3.95,203.1,benign
1378,544,explorer.exe,C:\Windows\explorer.exe,NT AUTHORITY\USER,Microsoft,True,68,0,0,5.75,True,2,0,2,4.43,76.1,benign
1770,867,svchost.exe,C:\Users\User\AppData\Roaming\svchost.exe,NT AUTHORITY\USER,Unknown,False,14,6,6,5.93,True,8,0,55,7.55,84.3,injected_loader
1763,384,update.exe,C:\Users\User\AppData\Roaming\Update\update.exe,NT AUTHORITY\USER,Unknown,False,11,8,3,6.31,True,3,1,48,15.08,54.0,injected_loader
1394,778,explorer.exe,C:\Windows\explorer.exe,NT AUTHORITY\USER,Microsoft,True,66,1,1,5.95,True,2,1,3,2.08,131.3,benign
1237,298,Teams.exe,C:\Users\User\AppData\Local\Microsoft\Teams\current\Teams.exe,NT AUTHORITY\USER,Microsoft,True,50,3,1,5.58,True,10,2,3,5.44,139.1,benign
1650,819,payload.exe,C:\ProgramData\payload.exe,NT AUTHORITY\USER,Unknown,False,11,12,4,6.63,True,49,0,27,10.23,103.8,infostealer_like
1646,247,chrome.exe,C:\Users\User\AppData\Local\Temp\chrome.exe,NT AUTHORITY\USER,Unknown,False,19,6,1,6.06,True,56,1,17,7.7,82.4,infostealer_like
1339,939,Teams.exe,C:\Users\User\AppData\Local\Microsoft\Teams\current\Teams.exe,NT AUTHORITY\USER,Microsoft,True,55,1,0,4.98,True,9,1,2,8.83,109.5,benign
1626,668,payload.exe,C:\ProgramData\payload.exe,NT AUTHORITY\USER,Unknown,False,9,9,4,7.09,True,28,0,16,4.95,87.6,infostealer_like
1782,887,payload.exe,C:\ProgramData\payload.exe,NT AUTHORITY\USER,Unknown,False,19,8,4,6.31,True,5,1,47,16.78,92.7,injected_loader
1114,376,chrome.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,NT AUTHORITY\USER,Google LLC,True,58,2,1,4.86,True,1,2,1,5.31,131.6,benign
1645,352,chrome.exe,C:\Users\User\AppData\Local\Temp\chrome.exe,NT AUTHORITY\USER,Unknown,False,26,7,2,6.3,True,32,1,28,11.86,112.7,infostealer_like
1210,844,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,Microsoft,True,25,0,1,5.84,False,0,1,1,3.65,44.0,benign
1500,647,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,Microsoft,True,41,2,1,4.5,True,5,0,0,3.14,111.6,benign
1528,519,Teams.exe,C:\Users\User\AppData\Local\Microsoft\Teams\current\Teams.exe,NT AUTHORITY\USER,Microsoft,True,35,3,0,5.51,False,0,2,2,11.58,105.3,benign
1064,605,lsass.exe,C:\Windows\System32\lsass.exe,NT AUTHORITY\SYSTEM,Microsoft,True,69,3,1,5.72,True,5,2,0,4.55,188.8,benign
1691,444,payload.exe,C:\ProgramData\payload.exe,NT AUTHORITY\USER,Unknown,False,6,10,4,7.47,False,0,1,31,48.43,277.1,ransomware_like
1108,883,explorer.exe,C:\Windows\explorer.exe,NT AUTHORITY\USER,Microsoft,True,24,1,1,5.67,True,4,1,1,4.13,92.0,benign
1550,421,Teams.exe,C:\Users\User\AppData\Local\Microsoft\Teams\current\Teams.exe,NT AUTHORITY\USER,Microsoft,True,77,1,0,5.46,True,8,0,1,6.05,116.2,benign
1469,740,Teams.exe,C:\Users\User\AppData\Local\Microsoft\Teams\current\Teams.exe,NT AUTHORITY\USER,Microsoft,True,68,3,1,6.24,True,7,2,0,5.91,84.4,benign
1630,703,update.exe,C:\Users\User\AppData\Roaming\Update\update.exe,NT AUTHORITY\USER,Unknown,False,26,6,4,7.07,True,45,0,39,5.15,40.3,infostealer_like
1276,437,chrome.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,NT AUTHORITY\USER,Google LLC,True,73,1,0,5.98,True,1,1,3,4.68,155.7,benign
1061,717,lsass.exe,C:\Windows\System32\lsass.exe,NT AUTHORITY\SYSTEM,Microsoft,True,43,3,1,6.27,False,0,0,0,5.08,148.9,benign
1199,837,explorer.exe,C:\Windows\explorer.exe,NT AUTHORITY\USER,Microsoft,True,20,1,0,5.75,False,0,2,3,6.2,84.0,benign
1508,701,Teams.exe,C:\Users\User\AppData\Local\Microsoft\Teams\current\Teams.exe,NT AUTHORITY\USER,Microsoft,True,18,1,0,5.6,True,0,2,1,4.76,129.2,benign
1432,800,chrome.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,NT AUTHORITY\USER,Google LLC,True,54,0,0,5.63,True,9,0,3,6.07,198.4,benign
1736,275,svchost.exe,C:\Users\User\AppData\Roaming\svchost.exe,NT AUTHORITY\USER,Unknown,False,15,14,6,7.05,False,0,1,32,49.59,206.3,ransomware_like
1511,698,Teams.exe,C:\Users\User\AppData\Local\Microsoft\Teams\current\Teams.exe,NT AUTHORITY\USER,Microsoft,True,14,1,0,5.14,True,2,0,2,1.37,119.1,benign
1791,660,svchost.exe,C:\Users\User\AppData\Roaming\svchost.exe,NT AUTHORITY\USER,Unknown,False,5,3,2,6.81,True,11,0,50,6.1,3.8,injected_loader
1073,639,explorer.exe,C:\Windows\explorer.exe,NT AUTHORITY\USER,Microsoft,True,65,1,1,5.8,True,4,2,3,5.04,137.1,benign
1049,776,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,Microsoft,True,26,3,1,5.83,False,0,0,0,2.99,125.8,benign
1429,237,lsass.exe,C:\Windows\System32\lsass.exe,NT AUTHORITY\SYSTEM,Microsoft,True,31,1,0,5.72,True,9,0,2,4.84,106.1,benign
1673,223,svchost.exe,C:\Users\User\AppData\Roaming\svchost.exe,NT AUTHORITY\USER,Unknown,False,18,4,4,6.94,True,21,0,37,13.36,80.5,infostealer_like
1498,310,chrome.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,NT AUTHORITY\USER,Google LLC,True,40,3,0,5.7,True,4,2,2,5.41,173.7,benign
1440,317,Teams.exe,C:\Users\User\AppData\Local\Microsoft\Teams\current\Teams.exe,NT AUTHORITY\USER,Microsoft,True,40,0,1,6.21,False,0,2,1,3.58,148.2,benign
1301,324,Teams.exe,C:\Users\User\AppData\Local\Microsoft\Teams\current\Teams.exe,NT AUTHORITY\USER,Microsoft,True,38,2,1,5.71,True,7,1,2,3.88,99.2,benign
1076,726,Teams.exe,C:\Users\User\AppData\Local\Microsoft\Teams\current\Teams.exe,NT AUTHORITY\USER,Microsoft,True,57,0,1,5.99,True,1,1,1,6.12,99.3,benign
1333,372,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,Microsoft,True,58,0,1,5.23,False,0,0,3,8.23,95.7,benign
1092,841,Teams.exe,C:\Users\User\AppData\Local\Microsoft\Teams\current\Teams.exe,NT AUTHORITY\USER,Microsoft,True,75,3,0,6.06,True,4,0,1,5.14,131.0,benign
1497,469,chrome.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,NT AUTHORITY\USER,Google LLC,True,61,3,1,4.85,False,0,0,2,3.04,114.2,benign
1521,475,explorer.exe,C:\Windows\explorer.exe,NT AUTHORITY\USER,Microsoft,True,44,1,0,5.85,False,0,2,0,4.49,113.3,benign
1798,726,chrome.exe,C:\Users\User\AppData\Local\Temp\chrome.exe,NT AUTHORITY\USER,Unknown,False,17,4,3,6.34,True,14,1,18,15.42,108.9,injected_loader
1739,688,svchost.exe,C:\Users\User\AppData\Roaming\svchost.exe,NT AUTHORITY\USER,Unknown,False,16,6,3,7.46,True,21,1,85,66.4,228.2,ransomware_like
1303,938,explorer.exe,C:\Windows\explorer.exe,NT AUTHORITY\USER,Microsoft,True,64,0,0,5.68,False,0,1,2,1.12,95.8,benign
1648,944,update.exe,C:\Users\User\AppData\Roaming\Update\update.exe,NT AUTHORITY\USER,Unknown,False,5,10,1,6.76,True,26,1,29,8.69,112.5,infostealer_like
1605,853,chrome.exe,C:\Users\User\AppData\Local\Temp\chrome.exe,NT AUTHORITY\USER,Unknown,False,28,6,2,6.71,True,45,0,22,6.89,93.2,infostealer_like
1131,498,chrome.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,NT AUTHORITY\USER,Google LLC,True,79,1,1,5.44,True,5,0,3,4.15,155.1,benign
1334,670,Teams.exe,C:\Users\User\AppData\Local\Microsoft\Teams\current\Teams.exe,NT AUTHORITY\USER,Microsoft,True,77,2,0,5.43,False,0,2,1,5.91,134.0,benign
1767,909,payload.exe,C:\ProgramData\payload.exe,NT AUTHORITY\USER,Unknown,False,3,7,2,6.41,True,3,1,50,14.21,152.5,injected_loader
1761,611,chrome.exe,C:\Users\User\AppData\Local\Temp\chrome.exe,NT AUTHORITY\USER,Unknown,False,15,5,2,6.33,True,11,1,23,10.83,113.5,injected_loader
1426,743,explorer.exe,C:\Windows\explorer.exe,NT AUTHORITY\USER,Microsoft,True,76,3,0,5.33,True,6,2,2,0.35,93.2,benign
1674,567,payload.exe,C:\ProgramData\payload.exe,NT AUTHORITY\USER,Unknown,False,23,12,2,6.4,True,39,0,24,5.1,120.7,infostealer_like
1778,514,payload.exe,C:\ProgramData\payload.exe,NT AUTHORITY\USER,Unknown,False,3,8,6,6.57,True,13,1,34,8.1,29.1,injected_loader
1707,288,svchost.exe,C:\Users\User\AppData\Roaming\svchost.exe,NT AUTHORITY\USER,Unknown,False,5,11,5,7.08,True,16,2,81,35.97,226.7,ransomware_like
1530,514,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,Microsoft,True,77,2,0,4.98,True,0,0,3,4.46,108.2,benign
1501,240,Teams.exe,C:\Users\User\AppData\Local\Microsoft\Teams\current\Teams.exe,NT AUTHORITY\USER,Microsoft,True,21,1,1,4.89,False,0,2,0,4.55,96.9,benign
1779,500,chrome.exe,C:\Users\User\AppData\Local\Temp\chrome.exe,NT AUTHORITY\USER,Unknown,False,15,2,4,5.75,True,9,1,18,8.28,151.0,injected_loader
1196,789,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,Microsoft,True,28,2,0,5.77,False,0,1,2,5.11,95.2,benign
1332,331,lsass.exe,C:\Windows\System32\lsass.exe,NT AUTHORITY\SYSTEM,Microsoft,True,13,3,0,5.8,True,10,0,1,3.48,104.1,benign
1735,707,svchost.exe,C:\Users\User\AppData\Roaming\svchost.exe,NT AUTHORITY\USER,Unknown,False,25,8,3,7.69,True,8,0,73,33.46,339.4,ransomware_like
1708,886,svchost.exe,C:\Users\User\AppData\Roaming\svchost.exe,NT AUTHORITY\USER,Unknown,False,20,6,5,7.36,True,14,0,44,43.91,224.4,ransomware_like
1649,634,update.exe,C:\Users\User\AppData\Roaming\Update\update.exe,NT AUTHORITY\USER,Unknown,False,29,11,1,6.44,True,57,0,10,8.59,98.1,infostealer_like
1634,642,update.exe,C:\Users\User\AppData\Roaming\Update\update.exe,NT AUTHORITY\USER,Unknown,False,8,9,1,6.9,True,18,0,26,21.42,97.8,infostealer_like
1583,580,chrome.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,NT AUTHORITY\USER,Google LLC,True,75,1,0,4.93,True,10,1,2,2.48,123.1,benign
1573,572,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,Microsoft,True,23,2,0,5.75,True,3,0,1,4.66,57.6,benign
1584,951,explorer.exe,C:\Windows\explorer.exe,NT AUTHORITY\USER,Microsoft,True,36,0,1,5.24,False,0,1,3,4.1,62.8,benign
1520,551,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,Microsoft,True,22,3,0,5.82,False,0,2,2,4.57,95.1,benign
1404,655,lsass.exe,C:\Windows\System32\lsass.exe,NT AUTHORITY\SYSTEM,Microsoft,True,22,3,1,5.82,True,2,2,0,3.96,83.2,benign
1195,807,explorer.exe,C:\Windows\explorer.exe,NT AUTHORITY\USER,Microsoft,True,17,0,1,5.21,False,0,2,3,0.05,136.5,benign
1435,950,lsass.exe,C:\Windows\System32\lsass.exe,NT AUTHORITY\SYSTEM,Microsoft,True,28,3,1,5.92,True,2,2,3,4.33,121.7,benign
1603,348,payload.exe,C:\ProgramData\payload.exe,NT AUTHORITY\USER,Unknown,False,26,9,1,6.58,True,23,1,21,1.39,114.9,infostealer_like
1337,665,Teams.exe,C:\Users\User\AppData\Local\Microsoft\Teams\current\Teams.exe,NT AUTHORITY\USER,Microsoft,True,52,0,1,5.01,True,0,2,1,5.95,136.2,benign
1750,570,svchost.exe,C:\Users\User\AppData\Roaming\svchost.exe,NT AUTHORITY\USER,Unknown,False,14,5,2,6.62,False,0,1,51,2.09,176.3,injected_loader
1659,341,payload.exe,C:\ProgramData\payload.exe,NT AUTHORITY\USER,Unknown,False,16,8,3,6.37,True,27,0,14,4.09,74.9,infostealer_like
1727,703,payload.exe,C:\ProgramData\payload.exe,NT AUTHORITY\USER,Unknown,False,19,10,6,7.58,True,16,0,60,70.08,393.4,ransomware_like
1060,228,Teams.exe,C:\Users\User\AppData\Local\Microsoft\Teams\current\Teams.exe,NT AUTHORITY\USER,Microsoft,True,38,3,1,5.63,True,0,0,1,2.63,168.3,benign
1203,365,explorer.exe,C:\Windows\explorer.exe,NT AUTHORITY\USER,Microsoft,True,19,3,0,5.41,True,1,1,0,6.61,98.7,benign
1617,547,svchost.exe,C:\Users\User\AppData\Roaming\svchost.exe,NT AUTHORITY\USER,Unknown,False,21,5,2,6.96,True,56,0,18,10.98,55.3,infostealer_like
1370,925,explorer.exe,C:\Windows\explorer.exe,NT AUTHORITY\USER,Microsoft,True,25,0,0,5.65,False,0,0,0,5.59,54.5,benign
1022,927,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,Microsoft,True,69,3,1,4.87,False,0,0,3,4.4,123.4,benign
1774,222,payload.exe,C:\ProgramData\payload.exe,NT AUTHORITY\USER,Unknown,False,18,2,3,6.29,True,3,1,35,10.58,157.2,injected_loader
1093,982,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,Microsoft,True,78,2,0,5.42,False,0,0,3,3.28,125.1,benign
1129,309,lsass.exe,C:\Windows\System32\lsass.exe,NT AUTHORITY\SYSTEM,Microsoft,True,60,0,1,5.13,False,0,0,3,5.46,154.5,benign
1664,374,update.exe,C:\Users\User\AppData\Roaming\Update\update.exe,NT AUTHORITY\USER,Unknown,False,29,11,4,6.88,True,35,1,30,5.1,80.4,infostealer_like
1023,561,explorer.exe,C:\Windows\explorer.exe,NT AUTHORITY\USER,Microsoft,True,31,0,0,5.76,False,0,2,1,2.42,150.8,benign
1793,595,update.exe,C:\Users\User\AppData\Roaming\Update\update.exe,NT AUTHORITY\USER,Unknown,False,15,7,3,6.52,True,5,0,17,21.22,115.6,injected_loader
1438,977,explorer.exe,C:\Windows\explorer.exe,NT AUTHORITY\USER,Microsoft,True,72,1,1,5.36,True,1,0,2,5.47,134.5,benign
1390,752,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,Microsoft,True,10,1,1,5.83,True,2,0,0,3.79,152.5,benign
1265,693,explorer.exe,C:\Windows\explorer.exe,NT AUTHORITY\USER,Microsoft,True,69,2,0,5.83,True,1,0,2,6.31,35.6,benign
1072,571,Teams.exe,C:\Users\User\AppData\Local\Microsoft\Teams\current\Teams.exe,NT AUTHORITY\USER,Microsoft,True,19,1,1,5.31,False,0,1,2,4.06,87.2,benign
1084,391,lsass.exe,C:\Windows\System32\lsass.exe,NT AUTHORITY\SYSTEM,Microsoft,True,72,2,0,5.99,False,0,0,2,6.99,163.8,benign
1082,843,chrome.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,NT AUTHORITY\USER,Google LLC,True,21,1,1,5.54,True,8,1,3,2.87,141.8,benign
1346,531,lsass.exe,C:\Windows\System32\lsass.exe,NT AUTHORITY\SYSTEM,Microsoft,True,61,3,0,5.2,True,9,1,0,1.71,121.8,benign
1679,351,chrome.exe,C:\Users\User\AppData\Local\Temp\chrome.exe,NT AUTHORITY\USER,Unknown,False,12,3,4,6.75,True,48,1,10,6.19,96.6,infostealer_like
1473,420,lsass.exe,C:\Windows\System32\lsass.exe,NT AUTHORITY\SYSTEM,Microsoft,True,48,0,1,5.42,False,0,0,2,3.01,153.3,benign
1167,960,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,Microsoft,True,21,3,1,5.66,False,0,1,0,4.18,63.8,benign
1232,972,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,Microsoft,True,33,2,1,5.25,False,0,1,1,3.52,166.3,benign
1189,898,chrome.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,NT AUTHORITY\USER,Google LLC,True,50,1,1,5.29,False,0,2,1,1.38,139.1,benign
1151,660,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,Microsoft,True,52,2,1,5.51,True,9,2,1,3.76,98.8,benign
